Date,Open,Close,High,Low,Volume
2016-03-16 00:00:00,20288.0,20307.0,20432.0,20170.0,109868
2016-03-17 00:00:00,20309.0,20474.0,20637.0,20205.0,122248
2016-03-18 00:00:00,20473.0,20595.0,20697.0,20303.0,115298
2016-03-21 00:00:00,20596.0,20675.0,20848.0,20596.0,95347
2016-03-22 00:00:00,20687.0,20608.0,20823.0,20581.0,100957
2016-03-23 00:00:00,20607.0,20645.0,20688.0,20517.0,115740
2016-03-24 00:00:00,20644.0,20318.0,20672.0,20263.0,156834
2016-03-29 00:00:00,20321.0,20349.0,20426.0,20153.0,112365
2016-03-30 00:00:00,20363.0,20683.0,20718.0,20253.0,10945
2016-03-31 00:00:00,20857.0,20805.0,21020.0,20703.0,110410
2016-04-01 00:00:00,20784.0,20467.0,20874.0,20453.0,122089
2016-04-05 00:00:00,20488.0,20130.0,20537.0,20092.0,116851
2016-04-06 00:00:00,20122.0,20147.0,20233.0,20046.0,97134
2016-04-07 00:00:00,20168.0,20249.0,20368.0,20080.0,104424
2016-04-08 00:00:00,20241.0,20389.0,20393.0,19967.0,119761
2016-04-11 00:00:00,20374.0,20540.0,20581.0,20174.0,143223
2016-04-12 00:00:00,20527.0,20470.0,20620.0,20397.0,112167
2016-04-13 00:00:00,20474.0,21216.0,21223.0,20443.0,145081
2016-04-14 00:00:00,21221.0,21343.0,21546.0,21212.0,116676
2016-04-15 00:00:00,21359.0,21342.0,21474.0,21258.0,89108
2016-04-18 00:00:00,21345.0,21167.0,21353.0,21021.0,100839
2016-04-19 00:00:00,21175.0,21433.0,21524.0,21175.0,108458
2016-04-20 00:00:00,21446.0,21271.0,21598.0,21122.0,121762
2016-04-21 00:00:00,21263.0,21594.0,21664.0,21240.0,129126
2016-04-22 00:00:00,21593.0,21481.0,21613.0,21331.0,102384
2016-04-25 00:00:00,21469.0,21291.0,21559.0,21266.0,128453
2016-04-26 00:00:00,21286.0,21391.0,21435.0,21089.0,160685
2016-04-27 00:00:00,21382.0,21290.0,21458.0,21283.0,114713
2016-04-28 00:00:00,21314.0,21471.0,21652.0,21287.0,16784
2016-04-29 00:00:00,21182.0,20854.0,21375.0,20835.0,106373
2016-05-03 00:00:00,20857.0,20544.0,20987.0,20502.0,114970
2016-05-04 00:00:00,20526.0,20300.0,20538.0,20274.0,114666
2016-05-05 00:00:00,20281.0,20284.0,20391.0,20142.0,99478
2016-05-06 00:00:00,20294.0,19975.0,20374.0,19887.0,67957
2016-05-09 00:00:00,19966.0,20049.0,20207.0,19852.0,63962
2016-05-10 00:00:00,20053.0,20130.0,20199.0,19823.0,67825
2016-05-11 00:00:00,20133.0,19899.0,20253.0,19863.0,78899
2016-05-12 00:00:00,19908.0,19803.0,20009.0,19730.0,75887
2016-05-13 00:00:00,19830.0,19605.0,19945.0,19448.0,73471
2016-05-16 00:00:00,19592.0,19816.0,19880.0,19516.0,76813
2016-05-17 00:00:00,19823.0,19946.0,20016.0,19721.0,71026
2016-05-18 00:00:00,19945.0,19686.0,19945.0,19638.0,65396
2016-05-19 00:00:00,19695.0,19606.0,19788.0,19562.0,62110
2016-05-20 00:00:00,19606.0,19855.0,19948.0,19579.0,68733
2016-05-23 00:00:00,19840.0,19833.0,19937.0,19707.0,61733
2016-05-24 00:00:00,19832.0,19862.0,19883.0,19690.0,57100
2016-05-25 00:00:00,19557.0,20069.0,20122.0,19557.0,71190
2016-05-26 00:00:00,20363.0,20381.0,20403.0,20244.0,60089
2016-05-27 00:00:00,20379.0,20577.0,20643.0,20275.0,56049
2016-05-30 00:00:00,20576.0,20667.0,20733.0,20481.0,6628
2016-05-31 00:00:00,20301.0,20474.0,20719.0,20294.0,75296
2016-06-01 00:00:00,20481.0,20532.0,20645.0,20420.0,69282
2016-06-02 00:00:00,20511.0,20611.0,20647.0,20430.0,71062
2016-06-03 00:00:00,20624.0,20711.0,20835.0,20624.0,62200
2016-06-06 00:00:00,20713.0,20776.0,20811.0,20587.0,64172
2016-06-07 00:00:00,20776.0,21141.0,21141.0,20770.0,62945
2016-06-08 00:00:00,21110.0,21114.0,21157.0,20992.0,60121
2016-06-10 00:00:00,21116.0,20808.0,21116.0,20780.0,53637
2016-06-13 00:00:00,20795.0,20378.0,20795.0,20230.0,73801
2016-06-14 00:00:00,20370.0,20180.0,20370.0,20163.0,68063
2016-06-15 00:00:00,20166.0,20269.0,20373.0,19900.0,77280
2016-06-16 00:00:00,20270.0,19871.0,20270.0,19785.0,76763
2016-06-17 00:00:00,19879.0,19977.0,20154.0,19879.0,62102
2016-06-20 00:00:00,19981.0,20336.0,20416.0,19981.0,69467
2016-06-21 00:00:00,20337.0,20475.0,20519.0,20330.0,64646
2016-06-22 00:00:00,20480.0,20743.0,20788.0,20420.0,67437
2016-06-23 00:00:00,20736.0,20895.0,20903.0,20687.0,61164
2016-06-24 00:00:00,20900.0,20156.0,20999.0,19564.0,145672
2016-06-27 00:00:00,20100.0,20115.0,20278.0,19889.0,77464
2016-06-28 00:00:00,20113.0,20153.0,20153.0,19759.0,61731
2016-06-29 00:00:00,20141.0,20350.0,20375.0,20141.0,9203
2016-06-30 00:00:00,20733.0,20947.0,20958.0,20616.0,85466
2016-07-04 00:00:00,20935.0,21038.0,21195.0,20843.0,75601
2016-07-05 00:00:00,21032.0,20725.0,21032.0,20718.0,67596
2016-07-06 00:00:00,20721.0,20510.0,20721.0,20278.0,77836
2016-07-07 00:00:00,20494.0,20706.0,20748.0,20494.0,65879
2016-07-08 00:00:00,20727.0,20559.0,20727.0,20448.0,61352
2016-07-11 00:00:00,20557.0,20874.0,21035.0,20517.0,67223
2016-07-12 00:00:00,20871.0,21277.0,21292.0,20871.0,69817
2016-07-13 00:00:00,21280.0,21316.0,21465.0,21280.0,62678
2016-07-14 00:00:00,21316.0,21586.0,21597.0,21259.0,63066
2016-07-15 00:00:00,21580.0,21731.0,21773.0,21530.0,71094
2016-07-18 00:00:00,21718.0,21760.0,21855.0,21640.0,68125
2016-07-19 00:00:00,21776.0,21670.0,21776.0,21635.0,56581
2016-07-20 00:00:00,21663.0,21890.0,21928.0,21626.0,98076
2016-07-21 00:00:00,21895.0,22003.0,22138.0,21876.0,101192
2016-07-22 00:00:00,21989.0,21992.0,21999.0,21859.0,87498
2016-07-25 00:00:00,21999.0,22053.0,22113.0,21904.0,119271
2016-07-26 00:00:00,22049.0,22108.0,22321.0,21868.0,171408
2016-07-27 00:00:00,22121.0,22168.0,22286.0,22009.0,129887
2016-07-28 00:00:00,22162.0,22144.0,22212.0,22069.0,19020
2016-07-29 00:00:00,22149.0,21774.0,22149.0,21761.0,125240
2016-08-01 00:00:00,21785.0,22120.0,22245.0,21775.0,116157
2016-08-02 00:00:00,22114.0,22025.0,22114.0,22018.0,4633
2016-08-03 00:00:00,21781.0,21679.0,21796.0,21670.0,89973
2016-08-04 00:00:00,21671.0,21812.0,21877.0,21651.0,84522
2016-08-05 00:00:00,21806.0,22123.0,22171.0,21798.0,95211
2016-08-08 00:00:00,22123.0,22447.0,22479.0,22102.0,99799
2016-08-09 00:00:00,22451.0,22429.0,22469.0,22369.0,70386
2016-08-10 00:00:00,22431.0,22420.0,22600.0,22345.0,95415
2016-08-11 00:00:00,22422.0,22563.0,22687.0,22322.0,114999
2016-08-12 00:00:00,22564.0,22757.0,22817.0,22564.0,94980
2016-08-15 00:00:00,22753.0,22926.0,22981.0,22702.0,89866
2016-08-16 00:00:00,22927.0,22919.0,23056.0,22831.0,100756
2016-08-17 00:00:00,22924.0,22739.0,23148.0,22733.0,113498
2016-08-18 00:00:00,22756.0,23059.0,23205.0,22745.0,124838
2016-08-19 00:00:00,23059.0,22912.0,23148.0,22857.0,102597
2016-08-22 00:00:00,22915.0,22963.0,23018.0,22772.0,105823
2016-08-23 00:00:00,22981.0,23041.0,23050.0,22832.0,100829
2016-08-24 00:00:00,23030.0,22818.0,23116.0,22685.0,121963
2016-08-25 00:00:00,22818.0,22790.0,22905.0,22728.0,130341
2016-08-26 00:00:00,22808.0,22914.0,22996.0,22787.0,130800
2016-08-29 00:00:00,22921.0,22824.0,23133.0,22744.0,113556
2016-08-30 00:00:00,22826.0,23005.0,23045.0,22813.0,17218
2016-08-31 00:00:00,22970.0,22929.0,23035.0,22846.0,82769
2016-09-01 00:00:00,22918.0,23178.0,23178.0,22765.0,107441
2016-09-02 00:00:00,23158.0,23211.0,23280.0,23019.0,101128
2016-09-05 00:00:00,23215.0,23598.0,23643.0,23211.0,106006
2016-09-06 00:00:00,23607.0,23714.0,23736.0,23522.0,102569
2016-09-07 00:00:00,23717.0,23659.0,23767.0,23636.0,91062
2016-09-08 00:00:00,23669.0,23884.0,23898.0,23640.0,82959
2016-09-09 00:00:00,23875.0,24084.0,24374.0,23822.0,136051
2016-09-12 00:00:00,24080.0,23290.0,24102.0,23284.0,142839
2016-09-13 00:00:00,23308.0,23248.0,23634.0,23139.0,131930
2016-09-14 00:00:00,23255.0,23252.0,23380.0,23036.0,128587
2016-09-15 00:00:00,23250.0,23347.0,23475.0,23185.0,97531
2016-09-19 00:00:00,23370.0,23533.0,23622.0,23333.0,110387
2016-09-20 00:00:00,23535.0,23509.0,23584.0,23389.0,88583
2016-09-21 00:00:00,23517.0,23657.0,23730.0,23423.0,107408
2016-09-22 00:00:00,23646.0,23800.0,24084.0,23614.0,133124
2016-09-23 00:00:00,23809.0,23680.0,23986.0,23628.0,114072
2016-09-26 00:00:00,23684.0,23316.0,23715.0,23289.0,126314
2016-09-27 00:00:00,23320.0,23622.0,23666.0,23182.0,179954
2016-09-28 00:00:00,23600.0,23641.0,23658.0,23364.0,131195
2016-09-29 00:00:00,23630.0,23704.0,23848.0,23496.0,20074
2016-09-30 00:00:00,23710.0,23313.0,23779.0,23200.0,126012
2016-10-03 00:00:00,23318.0,23584.0,23732.0,23285.0,92649
2016-10-04 00:00:00,23579.0,23682.0,23688.0,23500.0,80143
2016-10-05 00:00:00,23682.0,23750.0,23843.0,23508.0,99921
2016-10-06 00:00:00,23756.0,23925.0,24001.0,23725.0,89518
2016-10-07 00:00:00,23936.0,23830.0,23953.0,23751.0,77711
2016-10-11 00:00:00,23830.0,23425.0,24077.0,23381.0,159177
2016-10-12 00:00:00,23423.0,23416.0,23472.0,23254.0,107663
2016-10-13 00:00:00,23416.0,22941.0,23451.0,22940.0,133472
2016-10-14 00:00:00,22965.0,23213.0,23318.0,22846.0,108851
2016-10-17 00:00:00,23225.0,23010.0,23364.0,22923.0,112935
2016-10-18 00:00:00,23009.0,23361.0,23395.0,22942.0,119995
2016-10-19 00:00:00,23363.0,23279.0,23437.0,23187.0,95526
2016-10-20 00:00:00,23280.0,23400.0,23503.0,23258.0,91331
2016-10-21 00:00:00,23393.0,23351.0,23450.0,23330.0,13912
2016-10-24 00:00:00,23357.0,23613.0,23642.0,23218.0,137503
2016-10-25 00:00:00,23611.0,23614.0,23653.0,23497.0,108474
2016-10-26 00:00:00,23610.0,23314.0,23622.0,23288.0,145965
2016-10-27 00:00:00,23297.0,23144.0,23389.0,22980.0,114903
2016-10-28 00:00:00,23111.0,23009.0,23197.0,23001.0,19235
2016-10-31 00:00:00,22924.0,22905.0,23054.0,22707.0,111620
2016-11-01 00:00:00,22903.0,23225.0,23286.0,22848.0,115706
2016-11-02 00:00:00,23211.0,22788.0,23211.0,22765.0,97987
2016-11-03 00:00:00,22792.0,22721.0,22859.0,22653.0,110851
2016-11-04 00:00:00,22720.0,22612.0,22788.0,22580.0,82680
2016-11-07 00:00:00,22605.0,22785.0,22875.0,22454.0,97414
2016-11-08 00:00:00,22798.0,22929.0,22998.0,22798.0,96503
2016-11-09 00:00:00,22931.0,22403.0,23152.0,21904.0,239202
2016-11-10 00:00:00,22427.0,22932.0,22940.0,22400.0,111812
2016-11-11 00:00:00,22880.0,22489.0,22942.0,22432.0,121670
2016-11-14 00:00:00,22488.0,22279.0,22488.0,22101.0,111254
2016-11-15 00:00:00,22269.0,22328.0,22412.0,22112.0,95795
2016-11-16 00:00:00,22329.0,22213.0,22485.0,22189.0,86247
2016-11-17 00:00:00,22203.0,22249.0,22367.0,22076.0,103663
2016-11-18 00:00:00,22262.0,22332.0,22364.0,22115.0,100544
2016-11-21 00:00:00,22302.0,22346.0,22486.0,22206.0,98138
2016-11-22 00:00:00,22340.0,22670.0,22733.0,22276.0,99140
2016-11-23 00:00:00,22660.0,22716.0,22819.0,22626.0,99236
2016-11-24 00:00:00,22708.0,22605.0,22719.0,22467.0,123833
2016-11-25 00:00:00,22608.0,22730.0,22788.0,22560.0,121308
2016-11-28 00:00:00,22731.0,22784.0,22978.0,22691.0,122469
2016-11-29 00:00:00,22777.0,22795.0,22834.0,22690.0,16268
2016-11-30 00:00:00,22799.0,22822.0,22929.0,22733.0,89752
2016-12-01 00:00:00,22829.0,22893.0,23018.0,22792.0,91925
2016-12-02 00:00:00,22891.0,22575.0,22908.0,22532.0,90041
2016-12-05 00:00:00,22555.0,22580.0,22710.0,22375.0,106188
2016-12-06 00:00:00,22596.0,22705.0,22796.0,22564.0,81350
2016-12-07 00:00:00,22707.0,22794.0,22852.0,22705.0,69060
2016-12-08 00:00:00,22814.0,22837.0,23146.0,22808.0,86617
2016-12-09 00:00:00,22818.0,22744.0,22888.0,22679.0,89553
2016-12-12 00:00:00,22733.0,22388.0,22882.0,22355.0,117695
2016-12-13 00:00:00,22375.0,22458.0,22474.0,22283.0,92969
2016-12-14 00:00:00,22456.0,22487.0,22648.0,22450.0,79868
2016-12-15 00:00:00,22488.0,22095.0,22520.0,21981.0,119200
2016-12-16 00:00:00,22093.0,21951.0,22136.0,21922.0,91174
2016-12-19 00:00:00,21951.0,21856.0,22007.0,21781.0,87275
2016-12-20 00:00:00,21855.0,21704.0,21875.0,21662.0,90258
2016-12-21 00:00:00,21708.0,21839.0,21927.0,21708.0,85258
2016-12-22 00:00:00,21839.0,21615.0,21852.0,21591.0,92593
2016-12-23 00:00:00,21616.0,21538.0,21666.0,21477.0,111775
2016-12-28 00:00:00,21540.0,21721.0,21790.0,21477.0,95338
2016-12-29 00:00:00,21723.0,21725.0,21744.0,21499.0,15754
2016-12-30 00:00:00,21783.0,21964.0,22056.0,21766.0,71864
2017-01-03 00:00:00,21965.0,22125.0,22195.0,21863.0,77918
2017-01-04 00:00:00,22138.0,22099.0,22233.0,22058.0,76744
2017-01-05 00:00:00,22100.0,22484.0,22494.0,22079.0,85708
2017-01-06 00:00:00,22480.0,22531.0,22625.0,22461.0,75310
2017-01-09 00:00:00,22531.0,22573.0,22637.0,22471.0,79702
2017-01-10 00:00:00,22573.0,22739.0,22744.0,22517.0,81084
2017-01-11 00:00:00,22735.0,22974.0,22978.0,22720.0,87270
2017-01-12 00:00:00,22972.0,22882.0,23012.0,22786.0,90380
2017-01-13 00:00:00,22878.0,22969.0,22998.0,22823.0,69791
2017-01-16 00:00:00,22967.0,22764.0,22985.0,22671.0,79947
2017-01-17 00:00:00,22760.0,22854.0,22875.0,22731.0,65540
2017-01-18 00:00:00,22857.0,23123.0,23187.0,22843.0,85497
2017-01-19 00:00:00,23132.0,23052.0,23157.0,22956.0,73911
2017-01-20 00:00:00,23041.0,22928.0,23058.0,22864.0,73742
2017-01-23 00:00:00,22936.0,22898.0,23104.0,22853.0,109388
2017-01-24 00:00:00,22897.0,22929.0,22998.0,22877.0,118060
2017-01-25 00:00:00,22935.0,23049.0,23080.0,22923.0,76251
2017-01-26 00:00:00,23050.0,23349.0,23372.0,23048.0,15900
2017-01-27 00:00:00,23362.0,23332.0,23377.0,23236.0,32060
2017-02-01 00:00:00,23199.0,23319.0,23332.0,23028.0,65146
2017-02-02 00:00:00,23319.0,23127.0,23422.0,23048.0,70710
2017-02-03 00:00:00,23105.0,23026.0,23205.0,22914.0,66509
2017-02-06 00:00:00,23035.0,23250.0,23298.0,23023.0,76415
2017-02-07 00:00:00,23265.0,23261.0,23342.0,23167.0,66236
2017-02-08 00:00:00,23263.0,23426.0,23473.0,23091.0,95301
2017-02-09 00:00:00,23436.0,23432.0,23555.0,23332.0,86620
2017-02-10 00:00:00,23422.0,23527.0,23666.0,23422.0,71769
2017-02-13 00:00:00,23530.0,23616.0,23672.0,23501.0,75137
2017-02-14 00:00:00,23614.0,23654.0,23679.0,23560.0,72410
2017-02-15 00:00:00,23650.0,23969.0,23998.0,23596.0,98511
2017-02-16 00:00:00,23964.0,24058.0,24090.0,23911.0,82179
2017-02-17 00:00:00,24054.0,23997.0,24078.0,23925.0,81002
2017-02-20 00:00:00,23989.0,24120.0,24168.0,23917.0,89118
2017-02-21 00:00:00,24119.0,23902.0,24167.0,23890.0,105276
2017-02-22 00:00:00,23920.0,24128.0,24128.0,23916.0,109287
2017-02-23 00:00:00,24128.0,24136.0,24214.0,24032.0,132628
2017-02-24 00:00:00,24138.0,24007.0,24188.0,23967.0,105656
2017-02-27 00:00:00,23994.0,23942.0,24057.0,23845.0,21229
2017-02-28 00:00:00,23928.0,23742.0,24011.0,23725.0,100871
2017-03-01 00:00:00,23740.0,23792.0,23854.0,23735.0,81796
2017-03-02 00:00:00,23803.0,23639.0,24087.0,23638.0,111469
2017-03-03 00:00:00,23635.0,23550.0,23705.0,23486.0,90299
2017-03-06 00:00:00,23543.0,23581.0,23689.0,23532.0,78252
2017-03-07 00:00:00,23588.0,23670.0,23712.0,23551.0,73000
2017-03-08 00:00:00,23664.0,23777.0,23799.0,23534.0,91717
2017-03-09 00:00:00,23793.0,23499.0,23803.0,23430.0,95920
2017-03-10 00:00:00,23505.0,23556.0,23590.0,23385.0,90950
2017-03-13 00:00:00,23564.0,23802.0,23850.0,23544.0,99773
2017-03-14 00:00:00,23812.0,23783.0,23905.0,23751.0,73196
2017-03-15 00:00:00,23787.0,23779.0,23833.0,23619.0,85759
2017-03-16 00:00:00,23784.0,24330.0,24349.0,23771.0,114194
2017-03-17 00:00:00,24326.0,24299.0,24445.0,24257.0,101109
2017-03-20 00:00:00,24308.0,24543.0,24549.0,24277.0,85493
2017-03-21 00:00:00,24540.0,24610.0,24678.0,24481.0,93957
2017-03-22 00:00:00,24609.0,24302.0,24688.0,24227.0,115107
2017-03-23 00:00:00,24308.0,24350.0,24465.0,24250.0,103137
2017-03-24 00:00:00,24351.0,24379.0,24449.0,24281.0,98142
2017-03-27 00:00:00,24384.0,24255.0,24454.0,24148.0,135427
2017-03-28 00:00:00,24241.0,24355.0,24400.0,24196.0,123582
2017-03-29 00:00:00,24352.0,24393.0,24505.0,24336.0,90165
2017-03-30 00:00:00,24380.0,24298.0,24444.0,24257.0,15832
2017-03-31 00:00:00,24303.0,24131.0,24355.0,24094.0,102824
2017-04-03 00:00:00,24131.0,24243.0,24271.0,24127.0,60279
2017-04-05 00:00:00,24247.0,24399.0,24419.0,24143.0,113391
2017-04-06 00:00:00,24415.0,24289.0,24483.0,24185.0,104764
2017-04-07 00:00:00,24295.0,24263.0,24355.0,23953.0,138844
2017-04-10 00:00:00,24270.0,24277.0,24371.0,24215.0,80544
2017-04-11 00:00:00,24266.0,24079.0,24306.0,24000.0,115563
2017-04-12 00:00:00,24077.0,24297.0,24313.0,23973.0,107252
2017-04-13 00:00:00,24299.0,24242.0,24379.0,24097.0,109717
2017-04-18 00:00:00,24243.0,23843.0,24314.0,23831.0,112136
2017-04-19 00:00:00,23839.0,23827.0,23894.0,23706.0,107692
2017-04-20 00:00:00,23831.0,24061.0,24075.0,23754.0,111444
2017-04-21 00:00:00,24065.0,24028.0,24216.0,23977.0,102843
2017-04-24 00:00:00,24011.0,24192.0,24210.0,23935.0,144549
2017-04-25 00:00:00,24197.0,24477.0,24490.0,24196.0,165699
2017-04-26 00:00:00,24475.0,24571.0,24646.0,24458.0,111817
2017-04-27 00:00:00,24574.0,24613.0,24652.0,24481.0,19574
2017-04-28 00:00:00,24547.0,24561.0,24609.0,24480.0,78409
2017-05-02 00:00:00,24561.0,24559.0,24695.0,24461.0,83096
2017-05-04 00:00:00,24566.0,24568.0,24611.0,24436.0,86194
2017-05-05 00:00:00,24584.0,24355.0,24596.0,24220.0,109636
2017-05-08 00:00:00,24355.0,24451.0,24502.0,24318.0,96449
2017-05-09 00:00:00,24440.0,24744.0,24797.0,24407.0,116891
2017-05-10 00:00:00,24760.0,24921.0,25068.0,24748.0,124044
2017-05-11 00:00:00,24921.0,25068.0,25101.0,24913.0,105108
2017-05-12 00:00:00,25068.0,25063.0,25097.0,24918.0,91709
2017-05-15 00:00:00,25053.0,25257.0,25323.0,25033.0,103593
2017-05-16 00:00:00,25253.0,25301.0,25378.0,25206.0,93104
2017-05-17 00:00:00,25300.0,25306.0,25373.0,25200.0,90620
2017-05-18 00:00:00,25304.0,25157.0,25353.0,25043.0,115111
2017-05-19 00:00:00,25138.0,25187.0,25244.0,25028.0,98477
2017-05-22 00:00:00,25202.0,25341.0,25422.0,25194.0,101885
2017-05-23 00:00:00,25354.0,25402.0,25445.0,25299.0,108555
2017-05-24 00:00:00,25392.0,25420.0,25422.0,25303.0,110848
2017-05-25 00:00:00,25416.0,25632.0,25666.0,25402.0,145672
2017-05-26 00:00:00,25644.0,25625.0,25723.0,25585.0,94546
2017-05-29 00:00:00,25620.0,25685.0,25699.0,25576.0,17408
2017-05-31 00:00:00,25515.0,25481.0,25623.0,25460.0,78739
2017-06-01 00:00:00,25478.0,25601.0,25608.0,25400.0,98267
2017-06-02 00:00:00,25599.0,25713.0,25780.0,25568.0,82679
2017-06-05 00:00:00,25719.0,25665.0,25790.0,25636.0,73505
2017-06-06 00:00:00,25666.0,25829.0,25839.0,25626.0,75406
2017-06-07 00:00:00,25825.0,25788.0,25877.0,25733.0,72957
2017-06-08 00:00:00,25787.0,25895.0,25917.0,25737.0,74816
2017-06-09 00:00:00,25893.0,25896.0,25952.0,25796.0,91703
2017-06-12 00:00:00,25899.0,25586.0,25960.0,25553.0,97969
2017-06-13 00:00:00,25588.0,25723.0,25765.0,25577.0,70325
2017-06-14 00:00:00,25723.0,25740.0,25784.0,25558.0,89500
2017-06-15 00:00:00,25746.0,25440.0,25764.0,25403.0,96719
2017-06-16 00:00:00,25433.0,25498.0,25568.0,25345.0,86676
2017-06-19 00:00:00,25501.0,25780.0,25797.0,25438.0,86995
2017-06-20 00:00:00,25782.0,25711.0,25874.0,25690.0,88126
2017-06-21 00:00:00,25712.0,25498.0,25734.0,25409.0,128091
2017-06-22 00:00:00,25504.0,25673.0,25816.0,25501.0,122227
2017-06-23 00:00:00,25673.0,25637.0,25745.0,25593.0,94673
2017-06-26 00:00:00,25637.0,25812.0,25841.0,25582.0,119631
2017-06-27 00:00:00,25819.0,25777.0,25895.0,25734.0,151330
2017-06-28 00:00:00,25795.0,25635.0,25816.0,25569.0,116318
2017-06-29 00:00:00,25650.0,25906.0,25914.0,25641.0,19252
2017-06-30 00:00:00,25802.0,25585.0,25813.0,25446.0,113726
2017-07-03 00:00:00,25587.0,25683.0,25725.0,25506.0,77227
2017-07-04 00:00:00,25676.0,25311.0,25768.0,25136.0,136989
2017-07-05 00:00:00,25311.0,25463.0,25485.0,25110.0,121053
2017-07-06 00:00:00,25460.0,25491.0,25593.0,25394.0,102250
2017-07-07 00:00:00,25476.0,25330.0,25476.0,25261.0,87550
2017-07-10 00:00:00,25324.0,25517.0,25606.0,25277.0,94579
2017-07-11 00:00:00,25518.0,25970.0,25970.0,25459.0,111017
2017-07-12 00:00:00,25974.0,26097.0,26174.0,25876.0,106578
2017-07-13 00:00:00,26091.0,26387.0,26398.0,26076.0,103549
2017-07-14 00:00:00,26389.0,26390.0,26434.0,26316.0,73677
2017-07-17 00:00:00,26388.0,26500.0,26643.0,26373.0,110585
2017-07-18 00:00:00,26486.0,26563.0,26563.0,26415.0,88103
2017-07-19 00:00:00,26561.0,26674.0,26708.0,26464.0,94045
2017-07-20 00:00:00,26673.0,26747.0,26780.0,26658.0,81709
2017-07-21 00:00:00,26745.0,26774.0,26783.0,26672.0,84371
2017-07-24 00:00:00,26775.0,26878.0,26904.0,26661.0,101338
2017-07-25 00:00:00,26875.0,26881.0,26888.0,26811.0,102783
2017-07-26 00:00:00,26888.0,26918.0,26995.0,26802.0,135428
2017-07-27 00:00:00,26922.0,27127.0,27165.0,26913.0,96438
2017-07-28 00:00:00,27119.0,26988.0,27140.0,26959.0,16734
2017-07-31 00:00:00,26943.0,27228.0,27241.0,26902.0,86179
2017-08-01 00:00:00,27234.0,27515.0,27525.0,27189.0,102893
2017-08-02 00:00:00,27526.0,27550.0,27655.0,27483.0,114626
2017-08-03 00:00:00,27550.0,27499.0,27594.0,27363.0,104292
2017-08-04 00:00:00,27500.0,27535.0,27580.0,27464.0,74850
2017-08-07 00:00:00,27541.0,27613.0,27720.0,27482.0,68250
2017-08-08 00:00:00,27613.0,27793.0,27808.0,27550.0,86403
2017-08-09 00:00:00,27791.0,27685.0,27880.0,27550.0,101491
2017-08-10 00:00:00,27688.0,27383.0,27766.0,27214.0,159384
2017-08-11 00:00:00,27377.0,26842.0,27409.0,26834.0,163787
2017-08-14 00:00:00,26848.0,27175.0,27234.0,26805.0,120061
2017-08-15 00:00:00,27184.0,27127.0,27375.0,27097.0,126108
2017-08-16 00:00:00,27130.0,27387.0,27397.0,27023.0,114586
2017-08-17 00:00:00,27384.0,27270.0,27594.0,27233.0,134964
2017-08-18 00:00:00,27267.0,27032.0,27297.0,26924.0,133329
2017-08-21 00:00:00,27022.0,27158.0,27199.0,26951.0,108065
2017-08-22 00:00:00,27160.0,27429.0,27495.0,27130.0,106385
2017-08-23 00:00:00,27417.0,27532.0,27548.0,27388.0,12498
2017-08-24 00:00:00,27519.0,27526.0,27600.0,27465.0,99221
2017-08-25 00:00:00,27533.0,27926.0,27926.0,27433.0,174563
2017-08-28 00:00:00,27919.0,27892.0,28071.0,27823.0,186751
2017-08-29 00:00:00,27896.0,27723.0,27985.0,27659.0,124892
2017-08-30 00:00:00,27717.0,28020.0,28031.0,27689.0,20955
2017-08-31 00:00:00,27975.0,27939.0,28014.0,27820.0,104355
2017-09-01 00:00:00,27942.0,27870.0,28050.0,27851.0,101179
2017-09-04 00:00:00,27863.0,27757.0,27968.0,27611.0,109967
2017-09-05 00:00:00,27759.0,27711.0,27824.0,27628.0,102108
2017-09-06 00:00:00,27705.0,27585.0,27750.0,27350.0,130068
2017-09-07 00:00:00,27575.0,27478.0,27788.0,27430.0,122509
2017-09-08 00:00:00,27486.0,27676.0,27685.0,27486.0,103651
2017-09-11 00:00:00,27679.0,27941.0,27997.0,27636.0,100404
2017-09-12 00:00:00,27958.0,27927.0,28034.0,27857.0,96433
2017-09-13 00:00:00,27922.0,27863.0,27983.0,27711.0,95391
2017-09-14 00:00:00,27856.0,27778.0,27870.0,27666.0,96590
2017-09-15 00:00:00,27775.0,27776.0,27913.0,27457.0,153185
2017-09-18 00:00:00,27781.0,28161.0,28168.0,27751.0,102185
2017-09-19 00:00:00,28161.0,28035.0,28225.0,28014.0,109294
2017-09-20 00:00:00,28035.0,28124.0,28129.0,27994.0,83321
2017-09-21 00:00:00,28115.0,28129.0,28175.0,28035.0,96763
2017-09-22 00:00:00,28129.0,27783.0,28139.0,27771.0,110900
2017-09-25 00:00:00,27795.0,27475.0,27895.0,27463.0,186041
2017-09-26 00:00:00,27475.0,27568.0,27584.0,27289.0,197233
2017-09-27 00:00:00,27573.0,27650.0,27685.0,27446.0,107703
2017-09-28 00:00:00,27650.0,27554.0,27659.0,27469.0,21889
2017-09-29 00:00:00,27300.0,27515.0,27542.0,27244.0,103637
2017-10-03 00:00:00,27513.0,28148.0,28148.0,27483.0,113173
2017-10-04 00:00:00,28145.0,28329.0,28514.0,28141.0,88072
2017-10-06 00:00:00,28325.0,28435.0,28623.0,28280.0,82479
2017-10-09 00:00:00,28434.0,28347.0,28475.0,28255.0,102870
